accuracy,failures,budget
0.9092583256911217,335.0,800
0.920948988707094,373.0,800
0.9070820272877026,356.0,800
0.9375818738935692,373.0,800
0.9337418492577572,365.0,800
0.9226357205694593,363.0,800
0.9321502918164972,339.0,800
0.8636054271651743,345.0,800
0.9373710302099529,342.0,800
0.9370520137993257,346.0,800
0.8620647945330169,365.0,800
0.8250388343463135,345.0,800
0.8949609552405757,361.0,800
0.922150266205987,359.0,800
0.9290354170644016,336.0,800
0.9333676359967423,331.0,800
,350.0,800
Written: 0.9235125831018948,351.0,800
Written: 0.8843011307214952,327.0,800
Written: 0.92456777389835,342.0,800
Written: 0.9323832183725863,350.0,800
Written: 0.944301919822018,357.0,800
Written: 0.9386722161919233,340.0,800
Written: 0.8347043140448405,333.0,800
Written: 0.918441830733765,342.0,800
Written: 0.934039950322559,368.0,800
Written: 0.8863112981370677,344.0,800
Written: 0.9054649878347599,356.0,800
Written: 0.9277829163092811,359.0,800
Written: 0.9225599207350607,362.0,800
Written: 0.9092583256911217,335.0,800
Written: 0.920948988707094,373.0,800
Written: 0.9070820272877026,356.0,800
Written: 0.9375818738935692,373.0,800
Written: 0.9337418492577572,365.0,800
Written: 0.9226357205694593,363.0,800
Written: 0.9321502918164972,339.0,800
Written: 0.8636054271651743,345.0,800
Written: 0.9373710302099529,342.0,800
Written: 0.9370520137993257,346.0,800
Written: 0.8620647945330169,365.0,800
Written: 0.8250388343463135,345.0,800
Written: 0.8949609552405757,361.0,800
Written: 0.922150266205987,359.0,800
Written: 0.9290354170644016,336.0,800
Written: 0.9333676359967423,331.0,800
Results successfully written to: Results/Classification/SUPS/SSTtestAuxDS_confidence_800.txt,,800
